GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000001.1:6758333-6758664-	QGNR01000151.1:376552-376765-	11	23	0	204,205,219,220,222,229	169,170,184,185,187,194	1	5,6,7,8,9,10	26	26	215	11|4|1|0|1|0|3|1|0|0|0|2
GA	Syrmik	LTR	ERVK	DR0203846	QGNR01000005.1:7173454-7175883-	QGNR01000114.1:1953391-1954582+	34	173	0	270,273,274,278,279,285	296,299,300,304,305,311	1	12,13,14,15,16,17	16	16	1153	34|27|5|2|13|12|33|20|9|10|5|3
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000001.1:19796123-19796425+	QGNR01000151.1:376552-376765-	9	21	0	160,174,190,192,199	155,169,185,187,194	1	5,6,7,8,9	40	40	214	9|1|1|1|1|1|2|0|0|2|0|3
GA	Syrmik	LTR	ERVK	DR0204015	QGNR01000085.1:1451775-1452204+	QGNR01000099.1:282960-283676-	8	45	0	300,315,352,353,354	301,316,353,354,355	1	3,4,5,6,7	55	55	413	8|10|0|0|2|3|11|5|3|2|0|1
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000001.1:47323209-47323507+	QGNR01000002.1:1114058-1114361-	8	24	0	157,161,169,224,266,270	162,166,174,229,271,275	1	3,4,5,6,7,8	114	114	299	8|3|0|1|1|0|4|3|1|0|2|1
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000001.1:47323209-47323507+	QGNR01000151.1:376552-376765-	12	26	0	156,157,170,185,186,188	155,156,169,184,185,187	1	5,6,7,8,9,10	33	33	213	12|4|0|1|1|0|5|1|0|0|0|2
GA	Syrmik	LTR	ERVK	DR0204081	QGNR01000021.1:10688900-10690125+	QGNR01000040.1:1886631-1889680+	25	91	0	772,792,795,806,811,835	2528,2548,2551,2562,2567,2591	1	12,13,14,15,16,17	64	64	1078	25|11|1|0|4|2|16|25|1|0|2|4
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000002.1:8220477-8220774-	QGNR01000034.1:8251485-8251800-	7	20	0	100,12,4,55,61	100,12,4,55,61	1	1,2,3,4,5	97	97	299	7|3|1|1|0|0|5|2|0|1|0|0
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000005.1:3267421-3267736-	QGNR01000008.1:8874919-8875222+	10	29	0	197,199,200,229,231	197,199,200,229,231	1	5,6,7,8,9	35	35	303	10|3|0|0|0|4|3|3|2|3|0|1
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000005.1:3267421-3267736-	QGNR01000182.1:99215-99515-	8	34	0	195,197,231,242,252	192,194,228,239,249	1	4,5,6,7,8	58	58	301	8|6|0|1|0|4|5|6|0|3|0|1
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000005.1:3267421-3267736-	QGNR01000090.1:1146523-1147502+	8	26	0	197,199,231,242,246	165,167,199,210,214	1	2,3,4,5,6	50	50	266	8|3|1|1|0|0|6|2|0|3|0|2
GA	Syrmik	LTR	ERVK	DR0204081	QGNR01000036.1:9318453-9318812-	QGNR01000255.1:12442-13391-	11	30	0	125,133,135,137,97	40,68,77,79,81	1	2,3,4,5,6	42	42	295	11|5|0|0|1|2|4|4|0|2|0|1
GA	Syrmik	LTR	ERVK	DR0203846	QGNR01000058.1:4275867-4277136+	QGNR01000106.1:1260508-1260827+	9	31	0	79,87,92,94,97	141,149,154,156,159	1	1,2,3,4,5	19	19	262	9|3|1|1|1|1|5|6|1|1|1|1
GA	Syrmik	LTR	ERVK	DR0203846	QGNR01000071.1:3166069-3167221-	QGNR01000114.1:1953391-1954582+	30	102	0	632,635,636,640,647	296,299,300,304,311	1	9,10,11,12,13	16	16	812	30|12|5|0|3|4|17|17|3|5|4|2
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000010.1:15261289-15261591-	QGNR01000012.1:11052654-11052967-	15	38	0	124,130,136,145,152	124,130,136,146,153	1	7,8,9,10,11	30	30	302	15|4|2|3|0|0|3|6|3|2|0|0
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000034.1:8251485-8251800-	11	21	0	100,4,55,60,61,83	100,4,55,60,61,83	1	1,2,3,4,5,6	97	97	301	11|2|0|0|0|0|2|4|0|2|0|0
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000033.1:8577982-8578369-	9	19	0	164,168,195,196,245	249,253,281,282,331	1	4,5,6,7,8	83	83	295	9|3|0|0|1|0|3|3|0|0|0|0
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000090.1:1617601-1618028+	8	20	0	164,168,196,199,228	163,167,196,199,228	1	4,5,6,7,8	66	66	296	8|2|0|0|1|0|2|5|1|0|0|1
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000090.1:1897142-1897570+	10	24	0	164,168,196,199,228	164,168,197,200,229	1	4,5,6,7,8	66	66	296	10|4|0|0|1|0|3|5|0|0|0|1
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000071.1:3263450-3263750+	9	25	0	100,60,83,85,93	100,60,83,85,93	1	1,2,3,4,5	41	41	300	9|5|1|0|0|1|3|2|0|4|0|0
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01003744.1:988-1687-	9	25	0	153,164,168,196,227	550,561,565,594,625	1	4,5,6,7,8	76	76	295	9|3|0|0|1|0|6|3|0|0|1|2
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000397.1:47820-48276+	9	25	0	153,164,168,196,227	307,318,322,351,382	1	4,5,6,7,8	76	76	295	9|3|0|0|1|0|6|3|0|0|1|2
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000181.1:217331-218435+	10	27	0	111,59,60,69,83,93	111,59,60,69,83,93	1	1,2,3,4,5,6	53	53	300	10|3|3|3|0|0|2|2|0|1|1|2
GA	Syrmik	LTR	ERVK	DR0204031	QGNR01000011.1:2472305-2472607+	QGNR01000081.1:2755926-2756229-	12	23	0	130,161,164,168,187,196	130,160,163,167,186,196	1	6,7,8,9,10,11	67	67	292	12|2|0|0|0|1|5|3|0|0|0|0
