CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009186638.1:12364-12913+	NW_009227746.1:2360-2904-	26	76	0	203,235,237,242,249,462,463,464,466,483	197,229,231,236,243,452,453,454,456,479	2	3,4,5,6,7,20,21,22,23,24	75	283	539	10|26|1|2|1|0|8|10|1|5|4|8
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009195060.1:45477-46056-	NW_009200856.1:22250-22843-	19	53	0	107,112,127,136,146,501,504,508,512,513,519,86	107,112,127,136,146,500,503,507,511,512,518,86	2	2,3,4,5,6,7,14,15,16,17,18,19	80	433	534	10|19|2|2|3|0|5|6|2|1|3|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009195788.1:55288-55885-	NW_009230799.1:215-804-	18	51	0	112,116,148,153,490,502,512,518,523,526,56,93	112,116,148,153,487,499,509,516,521,524,56,93	2	1,2,3,4,5,6,12,13,14,15,16,17	136	469	588	7|18|1|2|1|0|7|8|1|3|2|1
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009196625.1:7093-7693-	NW_009233859.1:87761-88351-	18	44	0	397,398,408,440,442,446,461,476,501,504,528,529	399,400,410,442,444,448,463,478,496,499,517,518	2	6,7,8,9,10,11,12,13,14,15,16,17	121	120	595	5|18|0|4|0|1|4|3|1|4|3|1
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009197677.1:3072-3660-	NW_009210925.1:56926-57524-	15	41	0	106,135,152,498,506,51,515,541,545,63	106,136,153,505,51,514,523,549,554,63	2	2,3,4,5,6,10,11,12,13,14	153	504	588	5|15|1|1|0|0|4|7|4|1|2|1
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009197677.1:3072-3660-	NW_009218371.1:37567-38164-	18	52	0	152,163,167,171,197,494,498,501,506,524	153,164,168,172,198,502,506,509,514,532	2	5,6,7,8,9,13,14,15,16,17	77	380	592	9|18|1|2|2|0|6|8|3|2|1|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009198364.1:1604-2179-	NW_009230799.1:215-804-	19	53	0	133,138,481,488,498,503,506,524,68,92,97	106,112,148,153,499,506,516,521,524,542,68	2	3,4,5,6,7,13,14,15,16,17,18	130	475	579	6|19|3|0|4|0|8|6|1|2|2|2
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009199649.1:2115-2652-	NW_009204855.1:7934-8470+	24	72	0	402,403,422,426,427,439,442,443,444,445,472	407,408,427,431,432,444,447,448,449,450,473	2	12,13,14,15,16,17,18,19,20,21,22	68	67	536	13|24|0|2|2|0|7|10|5|4|4|1
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009199649.1:2115-2652-	NW_009227653.1:31581-32126-	26	78	0	386,398,402,403,422,426,442,443,444,445,446,447,448	391,405,409,410,429,433,449,450,451,452,453,454,455	2	12,13,14,15,16,17,18,19,20,21,22,23,24	66	65	538	16|26|2|2|3|1|9|7|3|6|3|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009199748.1:41589-42178+	NW_009230799.1:215-804-	16	47	0	101,109,136,148,489,501,508,518,523,526,93	101,109,136,148,487,499,506,516,521,524,93	2	4,5,6,7,8,11,12,13,14,15,16	94	432	562	7|16|3|3|4|0|7|3|2|1|1|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009200259.1:39267-39846+	NW_009228891.1:43924-44495+	22	58	0	386,393,400,411,413,425,429,431,440,441,470	377,384,391,402,404,416,420,422,431,432,461	2	9,10,11,12,13,14,15,16,17,18,19	86	85	565	10|22|1|5|0|0|8|5|1|6|0|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009202119.1:14205-14756+	NW_009207235.1:35057-35551+	19	56	0	11,12,21,35,37,39,440,448,449,450,464	11,12,21,35,37,39,439,447,448,449,463	2	1,2,3,4,5,6,15,16,17,18,19	54	453	483	9|19|1|2|1|3|8|7|5|0|0|1
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009203593.1:34897-35484-	NW_009233859.1:87761-88351-	17	43	0	303,315,338,345,390,391,401,433,435,437,439	312,324,347,354,399,400,410,442,444,446,448	2	5,6,7,8,9,10,11,12,13,14,15	138	137	588	5|17|1|2|2|2|5|5|0|3|1|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009213507.1:19017-19578-	NW_009218878.1:5374-5897+	19	57	0	392,428,429,447,452,461,468,469,471,473,474	380,413,414,432,437,446,453,454,456,458,459	2	8,9,10,11,12,13,14,15,16,17,18	81	80	532	2|19|0|1|0|0|11|12|4|8|0|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009217307.1:55668-56258+	NW_009230799.1:215-804-	21	56	0	105,112,123,148,153,496,503,508,513,518,521	105,112,123,148,153,499,506,511,516,521,524	2	5,6,7,8,9,16,17,18,19,20,21	75	420	586	9|21|3|2|3|0|5|10|1|2|0|0
CT	Fulgla	LTR	ERVL	TguLTR5d	NW_009221917.1:40160-40750+	NW_009233859.1:87761-88351-	19	40	0	346,353,396,398,399,462,479,507,516,517	347,354,397,399,400,463,480,508,517,518	2	7,8,9,10,11,15,16,17,18,19	110	172	590	3|19|0|3|0|0|6|1|2|4|2|0
