CT	Erygou	LTR	ERVK	DR0045485	QUSF01000001.1:66323810-66324247-	QUSF01000215.1:134354-134815-	33	83	0	29,34,35,358,361,370,372,374,375,376,39,48,50	29,34,35,361,364,373,375,377,378,379,39,48,50	2	1,2,3,4,5,6,25,26,27,28,29,30,31	41	351	429	16|33|2|1|2|4|12|5|0|1|2|5
CT	Erygou	LTR	ERVK	DR0045485	QUSF01000003.1:1262257-1262723-	QUSF01000014.1:17336544-17337002-	31	83	0	152,156,159,169,170,174,46,52,61,64,65	142,146,149,159,160,164,46,52,59,62,63	2	6,7,8,9,10,18,19,20,21,22,23	41	119	450	23|31|2|5|5|4|5|1|1|3|1|2
CT	Erygou	LTR	ERVK	DR0045488	QUSF01000010.1:2830159-2830631-	QUSF01000016.1:15583349-15583601-	20	36	0	169,173,183,189,205,208,28,35,36,47,49	165,169,179,185,201,204,27,34,35,46,48	2	1,2,3,4,5,14,15,16,17,18,19	62	178	253	7|20|1|2|0|0|4|2|0|0|0|0
CT	Erygou	LTR	ERVK	DR0045485	QUSF01000029.1:4522009-4522480-	QUSF01000053.1:245424-245875+	36	77	0	149,156,166,167,171,46,47,48,50,59,62,69	150,157,167,168,172,46,47,48,50,59,62,69	2	5,6,7,8,9,10,11,14,15,16,17,18	47	127	423	9|36|2|3|3|2|7|5|0|4|3|3
CT	Erygou	LTR	ERVK	DR0045485	QUSF01000052.1:1599714-1600185+	QUSF01000059.1:1308642-1309099+	36	88	0	154,157,168,172,176,46,47,48,52,59,62	154,157,168,172,176,46,47,48,52,59,62	2	5,6,7,8,9,10,19,20,21,22,23	40	131	460	22|36|2|7|2|5|6|4|1|1|2|0
CT	Erygou	LTR	ERVK	DR0045682	QUSF01000013.1:15435382-15436028-	QUSF01000042.1:1549647-1550292+	17	50	0	246,249,268,273,277,310,318,325,330,354	245,248,267,272,276,309,317,324,329,353	2	3,4,5,6,7,8,9,10,11,12	110	109	640	9|17|2|1|4|0|7|7|2|0|1|0
CT	Erygou	LTR	ERVK	DR0045682	QUSF01000013.1:16236867-16237507+	QUSF01000042.1:1549647-1550292+	20	52	0	243,246,265,270,274,307,315,322,327,351	245,248,267,272,276,309,317,324,329,353	2	5,6,7,8,9,10,11,12,13,14	110	109	639	8|20|3|2|3|0|6|6|3|0|1|0
CT	Erygou	LTR	ERVK	DR0045682	QUSF01000013.1:17062674-17063311+	QUSF01000042.1:1549647-1550292+	19	54	0	237,240,259,264,268,301,309,316,321,345	245,248,267,272,276,309,317,324,329,353	2	4,5,6,7,8,9,10,11,12,13	110	109	631	8|19|2|2|3|0|6|9|2|1|2|0
CT	Erygou	LTR	ERVK	DR0045682	QUSF01000035.1:1474813-1475456-	QUSF01000305.1:43899-45055+	22	63	0	254,264,268,277,290,363,384,419,420,424	254,264,268,277,290,374,395,430,431,435	2	7,8,9,10,11,13,14,15,16,17	99	182	643	17|22|1|3|2|2|4|7|2|2|1|0
CT	Erygou	LTR	ERVK	DR0045635	QUSF01000003.1:136035-136690-	QUSF01000027.1:720847-721507-	27	78	0	24,271,274,276,278,28,281,30,37,46	19,25,27,270,273,275,277,280,34,43	2	1,2,3,4,5,10,11,12,13,14	36	262	607	12|27|3|5|4|2|9|7|1|3|3|2
CT	Erygou	LTR	ERVK	DR0045582	QUSF01000004.1:14586831-14587120+	QUSF01000060.1:199343-199633+	19	46	0	14,25,32,43,47,58,63,68,74,84	14,26,33,45,49,60,65,70,76,86	2	1,2,3,4,5,6,7,8,9,10	74	73	277	14|19|1|0|1|2|2|1|2|3|0|1
CT	Erygou	LTR	ERVK	DR0045701	QUSF01000013.1:18112008-18112575-	QUSF01000030.1:2278838-2279390-	22	65	0	104,120,127,156,167,269,273,290,299,315	103,119,126,155,166,259,263,280,289,305	2	7,8,9,10,11,15,16,17,18,19	111	203	551	21|22|1|0|2|2|5|6|2|2|1|1
CT	Erygou	LTR	ERVK	DR0045582	QUSF01000005.1:23059419-23059711-	QUSF01000112.1:435221-435496-	12	18	0	133,14,189,27,28,34,35,38,4,47,51	132,14,188,27,28,34,35,38,4,47,51	1	1,2,3,4,5,6,7,8,9,10,11	185	185	275	2|12|0|0|0|0|0|4|0|0|0|0
CT	Erygou	LTR	ERVK	DR0045701	QUSF01000016.1:16055893-16056452+	QUSF01000080.1:1239376-1239851-	35	82	0	368,370,371,378,399,440,444,446,450,451,458	361,363,364,371,397,439,443,445,449,450,457	2	20,21,22,23,24,29,30,31,32,33,34	56	97	474	15|35|1|4|2|1|8|6|4|2|2|2
CT	Erygou	LTR	ERVK	DR0045582	QUSF01000007.1:20078145-20078436-	QUSF01000060.1:199343-199633+	21	47	0	14,16,25,44,48,59,64,65,69,75,85	14,16,26,45,49,60,65,66,70,76,86	1	1,2,3,4,5,6,7,8,9,10,11	73	73	275	14|21|2|0|2|0|2|2|1|2|1|0
